date,TMAX,TMIN,TAVG,GDD,state_ansi,county_ansi
2022-11-13,50.0,50.0,50.0,0.0,26,151
2022-11-15,50.0,50.0,50.0,0.0,26,151
2022-11-16,50.0,50.0,50.0,0.0,26,151
2022-11-17,50.0,50.0,50.0,0.0,26,151
2022-11-18,50.0,50.0,50.0,0.0,26,151
2022-11-22,50.0,50.0,50.0,0.0,26,151
2022-11-24,50.0,50.0,50.0,0.0,26,151
2022-11-25,55.0,50.0,52.5,2.5,26,151
2022-11-26,50.0,50.0,50.0,0.0,26,151
2022-11-27,57.0,50.0,53.5,3.5,26,151
2022-11-28,,50.0,,,26,151
2022-11-29,50.0,50.0,50.0,0.0,26,151
2022-11-30,53.0,50.0,51.5,1.5,26,151
2022-12-03,52.0,50.0,51.0,1.0,26,151
2022-12-04,50.0,50.0,50.0,0.0,26,151
2022-12-05,50.0,50.0,50.0,0.0,26,151
2022-12-06,50.0,50.0,50.0,0.0,26,151
2022-12-07,50.0,50.0,50.0,0.0,26,151
2022-12-08,50.0,50.0,50.0,0.0,26,151
2022-12-10,50.0,50.0,50.0,0.0,26,151
2022-12-11,50.0,50.0,50.0,0.0,26,151
2022-12-12,50.0,50.0,50.0,0.0,26,151
2022-12-14,50.0,50.0,50.0,0.0,26,151
2022-12-15,50.0,50.0,50.0,0.0,26,151
2022-12-20,50.0,50.0,50.0,0.0,26,151
2022-12-21,50.0,50.0,50.0,0.0,26,151
2022-12-22,50.0,50.0,50.0,0.0,26,151
2022-12-23,50.0,50.0,50.0,0.0,26,151
2022-12-24,50.0,50.0,50.0,0.0,26,151
2022-12-30,51.0,50.0,50.5,0.5,26,151
2022-12-31,53.0,50.0,51.5,1.5,26,151
2022-01-20,50.0,50.0,50.0,0.0,26,157
2022-01-21,50.0,50.0,50.0,0.0,26,157
2022-01-22,50.0,50.0,50.0,0.0,26,157
2022-01-23,50.0,50.0,50.0,0.0,26,157
2022-01-24,50.0,50.0,50.0,0.0,26,157
2022-01-25,50.0,50.0,50.0,0.0,26,157
2022-01-26,50.0,50.0,50.0,0.0,26,157
2022-01-27,50.0,50.0,50.0,0.0,26,157
2022-01-28,50.0,50.0,50.0,0.0,26,157
2022-01-29,50.0,50.0,50.0,0.0,26,157
2022-01-30,50.0,50.0,50.0,0.0,26,157
2022-01-31,50.0,50.0,50.0,0.0,26,157
2022-02-01,50.0,50.0,50.0,0.0,26,157
2022-02-02,50.0,50.0,50.0,0.0,26,157
2022-02-03,50.0,50.0,50.0,0.0,26,157
2022-02-04,50.0,50.0,50.0,0.0,26,157
2022-02-05,50.0,50.0,50.0,0.0,26,157
2022-02-06,50.0,50.0,50.0,0.0,26,157
2022-02-07,50.0,50.0,50.0,0.0,26,157
2022-02-08,50.0,50.0,50.0,0.0,26,157
2022-02-09,50.0,50.0,50.0,0.0,26,157
2022-02-10,50.0,50.0,50.0,0.0,26,157
2022-02-11,50.0,50.0,50.0,0.0,26,157
2022-02-12,50.0,50.0,50.0,0.0,26,157
2022-02-13,50.0,50.0,50.0,0.0,26,157
2022-02-14,50.0,50.0,50.0,0.0,26,157
2022-02-15,50.0,50.0,50.0,0.0,26,157
2022-02-16,50.0,50.0,50.0,0.0,26,157
2022-02-17,50.666666666666664,50.0,50.33333333333333,0.3333333333333286,26,157
2022-02-18,50.0,50.0,50.0,0.0,26,157
2022-02-19,50.0,50.0,50.0,0.0,26,157
2022-02-20,50.0,50.0,50.0,0.0,26,157
2022-02-21,50.0,50.0,50.0,0.0,26,157
2022-02-22,50.0,50.0,50.0,0.0,26,157
2022-02-23,50.0,50.0,50.0,0.0,26,157
2022-02-24,50.0,50.0,50.0,0.0,26,157
2022-02-25,50.0,50.0,50.0,0.0,26,157
2022-02-26,50.0,50.0,50.0,0.0,26,157
2022-02-27,50.0,50.0,50.0,0.0,26,157
2022-02-28,50.0,50.0,50.0,0.0,26,157
2022-03-01,50.0,50.0,50.0,0.0,26,157
2022-03-02,50.0,50.0,50.0,0.0,26,157
2022-03-03,50.0,50.0,50.0,0.0,26,157
2022-03-04,50.0,50.0,50.0,0.0,26,157
2022-03-05,50.0,50.0,50.0,0.0,26,157
2022-03-06,59.5,50.0,54.75,4.75,26,157
2022-03-07,57.333333333333336,50.0,53.66666666666667,3.6666666666666714,26,157
2022-03-08,50.0,50.0,50.0,0.0,26,157
2022-03-09,50.0,50.0,50.0,0.0,26,157
2022-03-10,50.0,50.0,50.0,0.0,26,157
2022-03-11,50.0,50.0,50.0,0.0,26,157
2022-03-12,50.0,50.0,50.0,0.0,26,157
2022-03-13,50.0,50.0,50.0,0.0,26,157
2022-03-14,50.0,50.0,50.0,0.0,26,157
2022-03-15,50.0,50.0,50.0,0.0,26,157
2022-03-16,50.0,50.0,50.0,0.0,26,157
2022-03-17,62.0,50.0,56.0,6.0,26,157
2022-03-18,70.66666666666667,50.0,60.333333333333336,10.333333333333336,26,157
2022-03-19,50.0,50.0,50.0,0.0,26,157
2022-03-20,50.0,50.0,50.0,0.0,26,157
2022-03-21,56.666666666666664,50.0,53.33333333333333,3.3333333333333286,26,157
2022-03-22,52.666666666666664,50.0,51.33333333333333,1.3333333333333286,26,157
2022-03-23,50.0,50.0,50.0,0.0,26,157
2022-03-24,50.0,50.0,50.0,0.0,26,157
2022-03-25,50.0,50.0,50.0,0.0,26,157
2022-03-26,50.0,50.0,50.0,0.0,26,157
2022-03-27,50.0,50.0,50.0,0.0,26,157
2022-03-28,50.0,50.0,50.0,0.0,26,157
2022-03-29,50.0,50.0,50.0,0.0,26,157
2022-03-30,50.0,50.0,50.0,0.0,26,157
2022-03-31,60.666666666666664,50.0,55.33333333333333,5.333333333333329,26,157
2022-04-01,58.333333333333336,50.0,54.16666666666667,4.166666666666671,26,157
2022-04-02,50.0,50.0,50.0,0.0,26,157
2022-04-03,50.0,50.0,50.0,0.0,26,157
2022-04-04,50.0,50.0,50.0,0.0,26,157
2022-04-05,50.0,50.0,50.0,0.0,26,157
2022-04-06,50.0,50.0,50.0,0.0,26,157
2022-04-07,50.333333333333336,50.0,50.16666666666667,0.1666666666666714,26,157
2022-04-08,50.0,50.0,50.0,0.0,26,157
2022-04-09,50.0,50.0,50.0,0.0,26,157
2022-04-10,50.0,50.0,50.0,0.0,26,157
2022-04-11,53.666666666666664,50.0,51.83333333333333,1.8333333333333286,26,157
2022-04-12,69.0,50.0,59.5,9.5,26,157
2022-04-13,65.66666666666667,50.0,57.833333333333336,7.833333333333336,26,157
2022-04-14,70.66666666666667,50.0,60.333333333333336,10.333333333333336,26,157
2022-04-15,53.0,50.0,51.5,1.5,26,157
2022-04-16,51.666666666666664,50.0,50.83333333333333,0.8333333333333286,26,157
2022-04-17,50.0,50.0,50.0,0.0,26,157
2022-04-18,50.0,50.0,50.0,0.0,26,157
2022-04-19,50.0,50.0,50.0,0.0,26,157
2022-04-20,50.0,50.0,50.0,0.0,26,157
2022-04-21,52.666666666666664,50.0,51.33333333333333,1.3333333333333286,26,157
2022-04-22,64.0,50.0,57.0,7.0,26,157
2022-04-23,54.0,50.0,52.0,2.0,26,157
2022-04-24,79.0,50.0,64.5,14.5,26,157
2022-04-25,81.66666666666667,54.0,67.83333333333334,17.833333333333343,26,157
2022-04-26,57.0,50.0,53.5,3.5,26,157
2022-04-27,50.0,50.0,50.0,0.0,26,157
2022-04-28,50.0,50.0,50.0,0.0,26,157
2022-04-29,52.666666666666664,50.0,51.33333333333333,1.3333333333333286,26,157
2022-04-30,60.333333333333336,50.0,55.16666666666667,5.166666666666671,26,157
2022-05-01,62.666666666666664,50.0,56.33333333333333,6.333333333333329,26,157
2022-05-02,64.66666666666667,50.0,57.333333333333336,7.333333333333336,26,157
2022-05-03,56.0,50.0,53.0,3.0,26,157
2022-05-04,51.0,50.0,50.5,0.5,26,157
2022-05-05,55.5,50.0,52.75,2.75,26,157
2022-05-06,63.666666666666664,50.0,56.83333333333333,6.833333333333329,26,157
2022-05-07,64.66666666666667,50.0,57.333333333333336,7.333333333333336,26,157
2022-05-08,61.666666666666664,50.0,55.83333333333333,5.833333333333329,26,157
2022-05-09,67.33333333333333,50.0,58.666666666666664,8.666666666666664,26,157
2022-05-10,72.0,50.0,61.0,11.0,26,157
2022-05-11,81.33333333333333,54.333333333333336,67.83333333333333,17.83333333333333,26,157
2022-05-12,81.0,54.666666666666664,67.83333333333333,17.83333333333333,26,157
2022-05-13,86.0,53.666666666666664,69.83333333333333,19.83333333333333,26,157
2022-05-14,86.0,59.333333333333336,72.66666666666667,22.66666666666667,26,157
2022-05-15,86.0,53.333333333333336,69.66666666666667,19.66666666666667,26,157
2022-05-16,81.33333333333333,52.0,66.66666666666666,16.666666666666657,26,157
2022-05-17,73.5,50.0,61.75,11.75,26,157
2022-05-18,65.66666666666667,50.0,57.833333333333336,7.833333333333336,26,157
2022-05-19,54.666666666666664,50.0,52.33333333333333,2.3333333333333286,26,157
2022-05-20,74.66666666666667,52.0,63.333333333333336,13.333333333333336,26,157
2022-05-21,84.5,58.0,71.25,21.25,26,157
2022-05-22,68.66666666666667,50.0,59.333333333333336,9.333333333333336,26,157
2022-05-23,63.333333333333336,50.0,56.66666666666667,6.666666666666671,26,157
2022-05-24,61.0,50.0,55.5,5.5,26,157
2022-05-25,67.66666666666667,50.0,58.833333333333336,8.833333333333336,26,157
2022-05-26,68.33333333333333,50.0,59.166666666666664,9.166666666666664,26,157
2022-05-27,77.33333333333333,61.666666666666664,69.5,19.5,26,157
2022-05-28,67.66666666666667,51.333333333333336,59.5,9.5,26,157
2022-05-29,72.0,53.333333333333336,62.66666666666667,12.666666666666671,26,157
2022-05-30,81.66666666666667,61.333333333333336,71.5,21.5,26,157
2022-05-31,86.0,67.33333333333333,76.66666666666666,26.666666666666657,26,157
2022-06-01,86.0,69.33333333333333,77.66666666666666,27.666666666666657,26,157
2022-06-02,80.33333333333333,50.0,65.16666666666666,15.166666666666657,26,157
2022-06-03,75.0,50.0,62.5,12.5,26,157
2022-06-04,78.33333333333333,50.0,64.16666666666666,14.166666666666657,26,157
2022-06-05,73.33333333333333,50.0,61.666666666666664,11.666666666666664,26,157
2022-06-06,63.666666666666664,56.666666666666664,60.166666666666664,10.166666666666664,26,157
2022-06-07,71.66666666666667,56.666666666666664,64.16666666666667,14.166666666666671,26,157
2022-06-08,69.66666666666667,50.0,59.833333333333336,9.833333333333336,26,157
2022-06-09,69.0,50.0,59.5,9.5,26,157
2022-06-10,73.33333333333333,50.0,61.666666666666664,11.666666666666664,26,157
2022-06-11,77.0,50.0,63.5,13.5,26,157
2022-06-12,77.66666666666667,55.0,66.33333333333334,16.333333333333343,26,157
2022-06-13,72.66666666666667,50.0,61.333333333333336,11.333333333333336,26,157
2022-06-14,76.0,50.0,63.0,13.0,26,157
2022-06-15,84.5,58.0,71.25,21.25,26,157
2022-06-16,86.0,65.66666666666667,75.83333333333334,25.833333333333343,26,157
2022-06-17,86.0,59.333333333333336,72.66666666666667,22.66666666666667,26,157
2022-06-18,78.0,50.0,64.0,14.0,26,157
2022-06-19,71.0,50.0,60.5,10.5,26,157
2022-06-20,76.66666666666667,50.666666666666664,63.66666666666667,13.666666666666671,26,157
2022-06-21,83.0,56.333333333333336,69.66666666666667,19.66666666666667,26,157
2022-06-22,86.0,65.66666666666667,75.83333333333334,25.833333333333343,26,157
2022-06-23,86.0,51.0,68.5,18.5,26,157
2022-06-24,78.33333333333333,51.666666666666664,65.0,15.0,26,157
2022-06-25,86.0,56.333333333333336,71.16666666666667,21.16666666666667,26,157
2022-06-26,86.0,64.66666666666667,75.33333333333334,25.333333333333343,26,157
2022-06-27,86.0,56.333333333333336,71.16666666666667,21.16666666666667,26,157
2022-06-28,71.0,50.0,60.5,10.5,26,157
2022-06-29,81.33333333333333,50.0,65.66666666666666,15.666666666666657,26,157
2022-06-30,77.33333333333333,57.0,67.16666666666666,17.166666666666657,26,157
2022-07-01,86.0,62.666666666666664,74.33333333333333,24.33333333333333,26,157
2022-07-02,84.0,52.333333333333336,68.16666666666667,18.16666666666667,26,157
2022-07-03,82.66666666666667,53.666666666666664,68.16666666666667,18.16666666666667,26,157
2022-07-04,84.33333333333333,57.0,70.66666666666666,20.666666666666657,26,157
2022-07-05,86.0,61.666666666666664,73.83333333333333,23.83333333333333,26,157
2022-07-06,84.66666666666667,63.0,73.83333333333334,23.833333333333343,26,157
2022-07-07,77.0,53.5,65.25,15.25,26,157
2022-07-08,82.33333333333333,55.0,68.66666666666666,18.666666666666657,26,157
2022-07-09,75.33333333333333,50.0,62.666666666666664,12.666666666666664,26,157
2022-07-10,77.66666666666667,50.0,63.833333333333336,13.833333333333336,26,157
2022-07-11,82.66666666666667,50.333333333333336,66.5,16.5,26,157
2022-07-12,83.66666666666667,63.333333333333336,73.5,23.5,26,157
2022-07-13,79.66666666666667,57.333333333333336,68.5,18.5,26,157
2022-07-14,75.33333333333333,50.666666666666664,63.0,13.0,26,157
2022-07-15,79.33333333333333,51.0,65.16666666666666,15.166666666666657,26,157
2022-07-16,81.0,53.333333333333336,67.16666666666667,17.16666666666667,26,157
2022-07-17,80.0,60.666666666666664,70.33333333333333,20.33333333333333,26,157
2022-07-18,83.0,61.666666666666664,72.33333333333333,22.33333333333333,26,157
2022-07-19,86.0,65.33333333333333,75.66666666666666,25.666666666666657,26,157
2022-07-20,86.0,67.0,76.5,26.5,26,157
2022-07-21,86.0,68.33333333333333,77.16666666666666,27.166666666666657,26,157
2022-07-22,86.0,61.333333333333336,73.66666666666667,23.66666666666667,26,157
2022-07-23,86.0,63.666666666666664,74.83333333333333,24.83333333333333,26,157
2022-07-24,86.0,66.66666666666667,76.33333333333334,26.333333333333343,26,157
2022-07-25,83.66666666666667,55.666666666666664,69.66666666666667,19.66666666666667,26,157
2022-07-26,74.5,56.0,65.25,15.25,26,157
2022-07-27,79.0,55.666666666666664,67.33333333333333,17.33333333333333,26,157
2022-07-28,81.0,58.0,69.5,19.5,26,157
2022-07-29,81.33333333333333,56.333333333333336,68.83333333333333,18.83333333333333,26,157
2022-07-30,79.66666666666667,54.333333333333336,67.0,17.0,26,157
2022-07-31,80.5,54.5,67.5,17.5,26,157
2022-08-01,84.66666666666667,60.0,72.33333333333334,22.333333333333343,26,157
2022-08-02,80.33333333333333,58.333333333333336,69.33333333333333,19.33333333333333,26,157
2022-08-03,77.66666666666667,60.333333333333336,69.0,19.0,26,157
2022-08-04,80.33333333333333,68.66666666666667,74.5,24.5,26,157
2022-08-05,86.0,63.0,74.5,24.5,26,157
2022-08-06,84.5,63.0,73.75,23.75,26,157
2022-08-07,86.0,67.5,76.75,26.75,26,157
2022-08-08,86.0,71.33333333333333,78.66666666666666,28.666666666666657,26,157
2022-08-09,85.0,59.333333333333336,72.16666666666667,22.16666666666667,26,157
2022-08-10,75.66666666666667,53.0,64.33333333333334,14.333333333333343,26,157
2022-08-11,81.0,54.666666666666664,67.83333333333333,17.83333333333333,26,157
2022-08-12,74.66666666666667,50.0,62.333333333333336,12.333333333333336,26,157
2022-08-13,77.66666666666667,50.0,63.833333333333336,13.833333333333336,26,157
2022-08-14,67.5,59.0,63.25,13.25,26,157
2022-08-15,72.5,56.5,64.5,14.5,26,157
2022-08-16,81.0,52.333333333333336,66.66666666666667,16.66666666666667,26,157
2022-08-17,80.66666666666667,52.333333333333336,66.5,16.5,26,157
2022-08-18,80.5,52.0,66.25,16.25,26,157
2022-08-19,83.0,52.666666666666664,67.83333333333333,17.83333333333333,26,157
2022-08-20,84.0,54.0,69.0,19.0,26,157
2022-08-21,80.5,62.5,71.5,21.5,26,157
2022-08-22,78.33333333333333,61.333333333333336,69.83333333333333,19.83333333333333,26,157
2022-08-23,80.0,58.0,69.0,19.0,26,157
2022-08-24,80.5,59.0,69.75,19.75,26,157
2022-08-25,84.33333333333333,58.333333333333336,71.33333333333333,21.33333333333333,26,157
2022-08-26,79.33333333333333,58.333333333333336,68.83333333333333,18.83333333333333,26,157
2022-08-27,75.0,50.0,62.5,12.5,26,157
2022-08-28,77.66666666666667,51.333333333333336,64.5,14.5,26,157
2022-08-29,84.0,57.333333333333336,70.66666666666667,20.66666666666667,26,157
2022-08-30,83.33333333333333,65.33333333333333,74.33333333333333,24.33333333333333,26,157
2022-08-31,77.66666666666667,56.666666666666664,67.16666666666667,17.16666666666667,26,157
2022-09-01,80.5,50.0,65.25,15.25,26,157
2022-09-02,82.33333333333333,50.0,66.16666666666666,16.166666666666657,26,157
2022-09-03,85.33333333333333,61.666666666666664,73.5,23.5,26,157
2022-09-04,86.0,61.666666666666664,73.83333333333333,23.83333333333333,26,157
2022-09-05,66.33333333333333,59.666666666666664,63.0,13.0,26,157
2022-09-06,68.66666666666667,62.333333333333336,65.5,15.5,26,157
2022-09-07,79.0,50.0,64.5,14.5,26,157
2022-09-08,78.0,50.0,64.0,14.0,26,157
2022-09-09,80.66666666666667,50.0,65.33333333333334,15.333333333333343,26,157
2022-09-10,83.0,52.0,67.5,17.5,26,157
2022-09-11,84.33333333333333,63.0,73.66666666666666,23.666666666666657,26,157
2022-09-12,79.5,59.333333333333336,69.41666666666667,19.41666666666667,26,157
2022-09-13,69.0,50.0,59.5,9.5,26,157
2022-09-14,74.0,50.0,62.0,12.0,26,157
2022-09-15,72.0,50.0,61.0,11.0,26,157
2022-09-16,70.33333333333333,50.0,60.166666666666664,10.166666666666664,26,157
2022-09-17,81.0,55.333333333333336,68.16666666666667,18.16666666666667,26,157
2022-09-18,82.33333333333333,57.666666666666664,70.0,20.0,26,157
2022-09-19,83.0,65.0,74.0,24.0,26,157
2022-09-20,77.66666666666667,51.666666666666664,64.66666666666667,14.666666666666671,26,157
2022-09-21,75.66666666666667,51.333333333333336,63.5,13.5,26,157
2022-09-22,80.66666666666667,50.666666666666664,65.66666666666667,15.666666666666671,26,157
2022-09-23,62.333333333333336,50.0,56.16666666666667,6.166666666666671,26,157
2022-09-24,63.666666666666664,50.0,56.83333333333333,6.833333333333329,26,157
2022-09-25,56.666666666666664,50.0,53.33333333333333,3.3333333333333286,26,157
2022-09-26,59.666666666666664,50.0,54.83333333333333,4.833333333333329,26,157
2022-09-27,60.5,50.0,55.25,5.25,26,157
2022-09-28,52.333333333333336,50.0,51.16666666666667,1.1666666666666714,26,157
2022-09-29,53.0,50.0,51.5,1.5,26,157
2022-09-30,60.5,50.0,55.25,5.25,26,157
2022-10-01,66.0,50.0,58.0,8.0,26,157
2022-10-02,67.33333333333333,50.0,58.666666666666664,8.666666666666664,26,157
2022-10-03,62.666666666666664,50.0,56.33333333333333,6.333333333333329,26,157
2022-10-04,66.33333333333333,50.0,58.166666666666664,8.166666666666664,26,157
2022-10-05,71.66666666666667,50.0,60.833333333333336,10.833333333333336,26,157
2022-10-06,73.0,50.0,61.5,11.5,26,157
2022-10-07,72.5,50.0,61.25,11.25,26,157
2022-10-08,50.0,50.0,50.0,0.0,26,157
2022-10-09,53.5,50.0,51.75,1.75,26,157
2022-10-10,61.333333333333336,50.0,55.66666666666667,5.666666666666671,26,157
2022-10-11,61.333333333333336,50.0,55.66666666666667,5.666666666666671,26,157
2022-10-12,75.33333333333333,50.0,62.666666666666664,12.666666666666664,26,157
2022-10-13,69.0,50.0,59.5,9.5,26,157
2022-10-14,53.0,50.0,51.5,1.5,26,157
2022-10-15,54.666666666666664,50.0,52.33333333333333,2.3333333333333286,26,157
2022-10-16,50.5,50.0,50.25,0.25,26,157
2022-10-17,55.0,50.0,52.5,2.5,26,157
2022-10-18,50.0,50.0,50.0,0.0,26,157
2022-10-19,50.0,50.0,50.0,0.0,26,157
2022-10-20,50.0,50.0,50.0,0.0,26,157
2022-10-21,50.0,50.0,50.0,0.0,26,157
2022-10-22,68.0,50.0,59.0,9.0,26,157
2022-10-23,75.0,50.0,62.5,12.5,26,157
2022-10-24,74.33333333333333,50.0,62.166666666666664,12.166666666666664,26,157
2022-10-25,76.5,53.0,64.75,14.75,26,157
2022-10-26,75.0,53.0,64.0,14.0,26,157
2022-10-27,58.0,50.0,54.0,4.0,26,157
2022-10-28,51.333333333333336,50.0,50.66666666666667,0.6666666666666714,26,157
2022-10-29,58.333333333333336,50.0,54.16666666666667,4.166666666666671,26,157
2022-10-30,62.0,50.0,56.0,6.0,26,157
2022-10-31,64.33333333333333,50.0,57.166666666666664,7.166666666666664,26,157
2022-11-01,57.333333333333336,50.0,53.66666666666667,3.6666666666666714,26,157
2022-11-02,64.66666666666667,50.0,57.333333333333336,7.333333333333336,26,157
2022-11-03,68.5,50.0,59.25,9.25,26,157
2022-11-04,70.5,50.0,60.25,10.25,26,157
2022-11-05,71.0,56.333333333333336,63.66666666666667,13.666666666666671,26,157
2022-11-06,71.66666666666667,50.0,60.833333333333336,10.833333333333336,26,157
2022-11-07,64.33333333333333,50.0,57.166666666666664,7.166666666666664,26,157
2022-11-08,51.333333333333336,50.0,50.66666666666667,0.6666666666666714,26,157
2022-11-09,51.5,50.0,50.75,0.75,26,157
2022-11-10,67.0,50.0,58.5,8.5,26,157
2022-11-11,75.5,50.0,62.75,12.75,26,157
2022-11-12,63.0,50.0,56.5,6.5,26,157
2022-11-13,50.0,50.0,50.0,0.0,26,157
2022-11-14,50.0,50.0,50.0,0.0,26,157
2022-11-15,50.0,50.0,50.0,0.0,26,157
2022-11-16,50.0,50.0,50.0,0.0,26,157
2022-11-17,50.0,50.0,50.0,0.0,26,157
2022-11-18,50.0,50.0,50.0,0.0,26,157
2022-11-19,50.0,50.0,50.0,0.0,26,157
2022-11-20,50.0,50.0,50.0,0.0,26,157
2022-11-21,50.0,50.0,50.0,0.0,26,157
2022-11-22,50.0,50.0,50.0,0.0,26,157
2022-11-23,50.0,50.0,50.0,0.0,26,157
2022-11-24,50.333333333333336,50.0,50.16666666666667,0.1666666666666714,26,157
2022-11-25,57.0,50.0,53.5,3.5,26,157
2022-11-26,50.0,50.0,50.0,0.0,26,157
2022-11-27,55.333333333333336,50.0,52.66666666666667,2.6666666666666714,26,157
2022-11-28,50.0,50.0,50.0,0.0,26,157
2022-11-29,50.0,50.0,50.0,0.0,26,157
2022-11-30,53.666666666666664,50.0,51.83333333333333,1.8333333333333286,26,157
2022-12-01,50.0,50.0,50.0,0.0,26,157
2022-12-02,50.0,50.0,50.0,0.0,26,157
2022-12-03,51.0,50.0,50.5,0.5,26,157
2022-12-04,50.0,50.0,50.0,0.0,26,157
2022-12-05,50.0,50.0,50.0,0.0,26,157
2022-12-06,50.0,50.0,50.0,0.0,26,157
2022-12-07,50.0,50.0,50.0,0.0,26,157
2022-12-08,50.0,50.0,50.0,0.0,26,157
2022-12-09,50.0,50.0,50.0,0.0,26,157
2022-12-10,50.0,50.0,50.0,0.0,26,157
2022-12-11,50.0,50.0,50.0,0.0,26,157
2022-12-12,50.0,50.0,50.0,0.0,26,157
2022-12-13,50.0,50.0,50.0,0.0,26,157
2022-12-14,50.0,50.0,50.0,0.0,26,157
2022-12-15,50.0,50.0,50.0,0.0,26,157
2022-12-16,50.0,50.0,50.0,0.0,26,157
2022-12-17,50.0,50.0,50.0,0.0,26,157
2022-12-18,50.0,50.0,50.0,0.0,26,157
2022-12-19,50.0,50.0,50.0,0.0,26,157
2022-12-20,50.0,50.0,50.0,0.0,26,157
2022-12-21,50.0,50.0,50.0,0.0,26,157
2022-12-22,50.0,50.0,50.0,0.0,26,157
2022-12-23,50.0,50.0,50.0,0.0,26,157
2022-12-24,50.0,50.0,50.0,0.0,26,157
2022-12-25,50.0,50.0,50.0,0.0,26,157
2022-12-26,50.0,50.0,50.0,0.0,26,157
2022-12-27,50.0,50.0,50.0,0.0,26,157
2022-12-28,50.0,50.0,50.0,0.0,26,157
2022-12-29,50.0,50.0,50.0,0.0,26,157
2022-12-30,54.333333333333336,50.0,52.16666666666667,2.1666666666666714,26,157
2022-12-31,55.333333333333336,50.0,52.66666666666667,2.6666666666666714,26,157
2022-01-20,50.0,50.0,50.0,0.0,26,005
2022-01-21,50.0,50.0,50.0,0.0,26,005
2022-01-22,50.0,50.0,50.0,0.0,26,005
2022-01-23,50.0,50.0,50.0,0.0,26,005
2022-01-24,50.0,50.0,50.0,0.0,26,005
2022-01-25,50.0,50.0,50.0,0.0,26,005
2022-01-26,50.0,50.0,50.0,0.0,26,005
2022-01-27,50.0,50.0,50.0,0.0,26,005
2022-01-28,50.0,50.0,50.0,0.0,26,005
2022-01-29,50.0,50.0,50.0,0.0,26,005
2022-01-30,50.0,50.0,50.0,0.0,26,005
2022-01-31,50.0,50.0,50.0,0.0,26,005
2022-02-01,50.0,50.0,50.0,0.0,26,005
2022-02-02,50.0,50.0,50.0,0.0,26,005
2022-02-03,50.0,50.0,50.0,0.0,26,005
2022-02-04,50.0,50.0,50.0,0.0,26,005
2022-02-05,50.0,50.0,50.0,0.0,26,005
2022-02-06,50.0,50.0,50.0,0.0,26,005
2022-02-07,50.0,50.0,50.0,0.0,26,005
2022-02-08,50.0,50.0,50.0,0.0,26,005
2022-02-09,50.0,50.0,50.0,0.0,26,005
2022-02-10,50.0,50.0,50.0,0.0,26,005
2022-02-11,50.0,50.0,50.0,0.0,26,005
2022-02-12,50.0,50.0,50.0,0.0,26,005
2022-02-13,50.0,50.0,50.0,0.0,26,005
2022-02-14,50.0,50.0,50.0,0.0,26,005
2022-02-15,50.0,50.0,50.0,0.0,26,005
2022-02-16,50.0,50.0,50.0,0.0,26,005
2022-02-17,50.0,50.0,50.0,0.0,26,005
2022-02-18,50.0,50.0,50.0,0.0,26,005
2022-02-19,50.0,50.0,50.0,0.0,26,005
2022-02-20,50.0,50.0,50.0,0.0,26,005
2022-02-21,50.0,50.0,50.0,0.0,26,005
2022-02-22,50.0,50.0,50.0,0.0,26,005
2022-02-23,50.0,50.0,50.0,0.0,26,005
2022-02-24,50.0,50.0,50.0,0.0,26,005
2022-02-25,50.0,50.0,50.0,0.0,26,005
2022-02-26,50.0,50.0,50.0,0.0,26,005
2022-02-27,50.0,50.0,50.0,0.0,26,005
2022-02-28,50.0,50.0,50.0,0.0,26,005
2022-03-01,50.0,50.0,50.0,0.0,26,005
2022-03-02,50.0,50.0,50.0,0.0,26,005
2022-03-03,50.0,50.0,50.0,0.0,26,005
2022-03-04,50.0,50.0,50.0,0.0,26,005
2022-03-05,68.0,50.0,59.0,9.0,26,005
2022-03-06,63.0,50.0,56.5,6.5,26,005
2022-03-07,50.0,50.0,50.0,0.0,26,005
2022-03-08,50.0,50.0,50.0,0.0,26,005
2022-03-09,50.0,50.0,50.0,0.0,26,005
2022-03-10,50.0,50.0,50.0,0.0,26,005
2022-03-11,50.0,50.0,50.0,0.0,26,005
2022-03-12,50.0,50.0,50.0,0.0,26,005
2022-03-13,50.0,50.0,50.0,0.0,26,005
2022-03-14,55.0,50.0,52.5,2.5,26,005
2022-03-15,53.0,50.0,51.5,1.5,26,005
2022-03-16,67.0,50.0,58.5,8.5,26,005
2022-03-17,61.0,50.0,55.5,5.5,26,005
2022-03-18,52.0,50.0,51.0,1.0,26,005
2022-03-19,50.0,50.0,50.0,0.0,26,005
2022-03-20,54.0,50.0,52.0,2.0,26,005
2022-03-21,68.0,50.0,59.0,9.0,26,005
2022-03-22,50.0,50.0,50.0,0.0,26,005
2022-03-23,53.0,50.0,51.5,1.5,26,005
2022-03-24,50.0,50.0,50.0,0.0,26,005
2022-03-25,50.0,50.0,50.0,0.0,26,005
2022-03-26,50.0,50.0,50.0,0.0,26,005
2022-03-27,50.0,50.0,50.0,0.0,26,005
2022-03-28,50.0,50.0,50.0,0.0,26,005
2022-03-29,50.0,50.0,50.0,0.0,26,005
2022-03-30,57.0,50.0,53.5,3.5,26,005
2022-03-31,57.0,50.0,53.5,3.5,26,005
2022-04-01,50.0,50.0,50.0,0.0,26,005
2022-04-02,50.0,50.0,50.0,0.0,26,005
2022-04-03,50.0,50.0,50.0,0.0,26,005
